,day,Sat May 28 2022 03:00:00 GMT+0300 (Israel Daylight Time),2022-05-28 0:00:14,2022-05-28 16:47:25,14857112,1360.7836160000013,738501,0
,day,Fri May 27 2022 03:00:00 GMT+0300 (Israel Daylight Time),2022-05-27 0:00:04,2022-05-27 23:59:49,14850894,3686.5791810000046,1093469,0
,day,Thu May 26 2022 03:00:00 GMT+0300 (Israel Daylight Time),2022-05-26 0:00:22,2022-05-26 23:59:56,14844802,4100.059456999993,1071180,0
,day,Wed May 25 2022 03:00:00 GMT+0300 (Israel Daylight Time),2022-05-25 0:00:11,2022-05-25 23:59:44,14838637,3031.8287949999967,1094639,0
,day,Tue May 24 2022 03:00:00 GMT+0300 (Israel Daylight Time),2022-05-24 0:00:23,2022-05-24 23:59:58,14832563,2493.0597709999925,1100715,0
,day,Mon May 23 2022 03:00:00 GMT+0300 (Israel Daylight Time),2022-05-23 0:00:19,2022-05-23 23:59:36,14826344,2248.947919999996,1085863,0
,day,Sun May 22 2022 03:00:00 GMT+0300 (Israel Daylight Time),2022-05-22 0:00:12,2022-05-22 23:59:39,14820222,1970.0657859999976,1055644,0
,day,Sat May 21 2022 03:00:00 GMT+0300 (Israel Daylight Time),2022-05-21 0:00:03,2022-05-21 23:59:33,14814062,1756.1951850000007,1094539,0
,day,Fri May 20 2022 03:00:00 GMT+0300 (Israel Daylight Time),2022-05-20 0:00:09,2022-05-20 23:59:32,14807908,2513.5489020000077,1112811,0
,day,Thu May 19 2022 03:00:00 GMT+0300 (Israel Daylight Time),2022-05-19 0:00:10,2022-05-19 23:59:52,14801796,2226.9049179999906,1093367,0
,day,Wed May 18 2022 03:00:00 GMT+0300 (Israel Daylight Time),2022-05-18 0:00:41,2022-05-18 23:59:42,14795550,2387.545553999994,1177913,0
,day,Tue May 17 2022 03:00:00 GMT+0300 (Israel Daylight Time),2022-05-17 0:00:06,2022-05-17 23:59:41,14789265,3064.668088000004,1135718,0
,day,Mon May 16 2022 03:00:00 GMT+0300 (Israel Daylight Time),2022-05-16 0:00:39,2022-05-16 23:59:51,14782977,2124.026640000001,1124352,0
,day,Sun May 15 2022 03:00:00 GMT+0300 (Israel Daylight Time),2022-05-15 0:00:20,2022-05-15 23:59:39,14776688,2103.855103000006,1089441,0
,day,Sat May 14 2022 03:00:00 GMT+0300 (Israel Daylight Time),2022-05-14 0:00:11,2022-05-14 23:59:59,14770451,3117.4669890000037,1139785,0
,day,Fri May 13 2022 03:00:00 GMT+0300 (Israel Daylight Time),2022-05-13 0:00:05,2022-05-13 23:59:57,14764084,6894.901432999983,1342405,0
,day,Thu May 12 2022 03:00:00 GMT+0300 (Israel Daylight Time),2022-05-12 0:00:10,2022-05-12 23:59:36,14757896,18460.76944599996,1327755,0
,day,Wed May 11 2022 03:00:00 GMT+0300 (Israel Daylight Time),2022-05-11 0:00:06,2022-05-11 23:59:52,14751558,12368.406602000006,1210708,0
,day,Tue May 10 2022 03:00:00 GMT+0300 (Israel Daylight Time),2022-05-10 0:00:04,2022-05-10 23:59:58,14745350,5065.107806000006,1202934,0
,day,Mon May 09 2022 03:00:00 GMT+0300 (Israel Daylight Time),2022-05-09 0:00:03,2022-05-09 23:59:29,14739155,5360.375985000016,1158340,0
,day,Sun May 08 2022 03:00:00 GMT+0300 (Israel Daylight Time),2022-05-08 0:00:29,2022-05-08 23:59:54,14732822,2313.191060000008,1087198,0
,day,Sat May 07 2022 03:00:00 GMT+0300 (Israel Daylight Time),2022-05-07 0:00:05,2022-05-07 23:59:56,14726564,2894.1979899999956,1051489,0
,day,Fri May 06 2022 03:00:00 GMT+0300 (Israel Daylight Time),2022-05-06 0:00:05,2022-05-06 23:59:42,14720259,3935.736541999998,1116562,0
,day,Thu May 05 2022 03:00:00 GMT+0300 (Israel Daylight Time),2022-05-05 0:00:27,2022-05-05 23:59:52,14713964,5133.7695279999825,1187804,0
,day,Wed May 04 2022 03:00:00 GMT+0300 (Israel Daylight Time),2022-05-04 0:00:07,2022-05-04 23:59:53,14707706,4419.2142829999875,1102254,0
,day,Tue May 03 2022 03:00:00 GMT+0300 (Israel Daylight Time),2022-05-03 0:00:04,2022-05-03 23:59:52,14701369,5656.655476,1077506,0
,day,Mon May 02 2022 03:00:00 GMT+0300 (Israel Daylight Time),2022-05-02 0:00:03,2022-05-02 23:59:50,14695011,6204.5197649999745,1112065,0
,day,Sun May 01 2022 03:00:00 GMT+0300 (Israel Daylight Time),2022-05-01 0:00:05,2022-05-01 23:59:13,14688630,71718.34102799992,1154787,0
,day,Sat Apr 30 2022 03:00:00 GMT+0300 (Israel Daylight Time),2022-04-30 0:00:08,2022-04-30 23:59:37,14682282,4282.81176399999,1211671,0
,day,Fri Apr 29 2022 03:00:00 GMT+0300 (Israel Daylight Time),2022-04-29 0:00:58,2022-04-29 23:59:48,14675906,4524.477432999983,1168081,0
,day,Thu Apr 28 2022 03:00:00 GMT+0300 (Israel Daylight Time),2022-04-28 0:00:02,2022-04-28 23:59:51,14669558,4531.912967999991,1155514,0
,day,Wed Apr 27 2022 03:00:00 GMT+0300 (Israel Daylight Time),2022-04-27 0:00:17,2022-04-27 23:59:57,14663177,4515.339819000005,1161504,0
,day,Tue Apr 26 2022 03:00:00 GMT+0300 (Israel Daylight Time),2022-04-26 0:00:02,2022-04-26 23:59:54,14656857,4276.617892000002,1125250,0
,day,Mon Apr 25 2022 03:00:00 GMT+0300 (Israel Daylight Time),2022-04-25 0:00:04,2022-04-25 23:59:57,14650515,4852.152435999997,1149227,0
,day,Sun Apr 24 2022 03:00:00 GMT+0300 (Israel Daylight Time),2022-04-24 0:00:02,2022-04-24 23:59:56,14644142,2982.481536000001,1071778,0
,day,Sat Apr 23 2022 03:00:00 GMT+0300 (Israel Daylight Time),2022-04-23 0:00:16,2022-04-23 23:59:59,14637771,2980.1878729999935,1051478,0
,day,Fri Apr 22 2022 03:00:00 GMT+0300 (Israel Daylight Time),2022-04-22 0:00:09,2022-04-22 23:59:55,14631357,4670.094061000011,1144822,0
,day,Thu Apr 21 2022 03:00:00 GMT+0300 (Israel Daylight Time),2022-04-21 0:00:08,2022-04-21 23:59:44,14625067,5562.749517999985,1119925,0
,day,Wed Apr 20 2022 03:00:00 GMT+0300 (Israel Daylight Time),2022-04-20 0:00:45,2022-04-20 23:59:50,14618643,6598.226891000016,1241534,0
,day,Tue Apr 19 2022 03:00:00 GMT+0300 (Israel Daylight Time),2022-04-19 0:00:05,2022-04-19 23:59:57,14612234,3704.033094,1214496,0
,day,Mon Apr 18 2022 03:00:00 GMT+0300 (Israel Daylight Time),2022-04-18 0:00:09,2022-04-18 23:59:59,14605884,3264.0256099999924,1103318,0
,day,Sun Apr 17 2022 03:00:00 GMT+0300 (Israel Daylight Time),2022-04-17 0:00:12,2022-04-17 23:59:46,14599453,2287.9881960000025,1043251,0
,day,Sat Apr 16 2022 03:00:00 GMT+0300 (Israel Daylight Time),2022-04-16 0:00:56,2022-04-16 23:59:55,14593049,2722.9550790000017,1059286,0
,day,Fri Apr 15 2022 03:00:00 GMT+0300 (Israel Daylight Time),2022-04-15 0:00:36,2022-04-15 23:59:59,14586628,3675.0672160000026,1110994,0
,day,Thu Apr 14 2022 03:00:00 GMT+0300 (Israel Daylight Time),2022-04-14 0:00:06,2022-04-14 23:59:58,14580220,4420.304939000006,1117285,0
,day,Wed Apr 13 2022 03:00:00 GMT+0300 (Israel Daylight Time),2022-04-13 0:00:14,2022-04-13 23:59:56,14573908,4225.808048000006,1067983,0
,day,Tue Apr 12 2022 03:00:00 GMT+0300 (Israel Daylight Time),2022-04-12 0:00:14,2022-04-12 23:59:41,14567462,4288.699978999998,1112524,0
,day,Mon Apr 11 2022 03:00:00 GMT+0300 (Israel Daylight Time),2022-04-11 0:00:03,2022-04-11 23:59:45,14561015,4216.973879999997,1113264,0
,day,Sun Apr 10 2022 03:00:00 GMT+0300 (Israel Daylight Time),2022-04-10 0:00:01,2022-04-10 23:59:59,14554614,3185.745036999986,1104239,0
,day,Sat Apr 09 2022 03:00:00 GMT+0300 (Israel Daylight Time),2022-04-09 0:00:00,2022-04-09 23:59:55,14548185,3253.1760170000052,1085399,0
,day,Fri Apr 08 2022 03:00:00 GMT+0300 (Israel Daylight Time),2022-04-08 0:00:13,2022-04-08 23:59:54,14541847,5093.2749440000125,1104419,0
,day,Thu Apr 07 2022 03:00:00 GMT+0300 (Israel Daylight Time),2022-04-07 0:00:35,2022-04-07 23:59:49,14535425,5803.682844999989,1127663,0
,day,Wed Apr 06 2022 03:00:00 GMT+0300 (Israel Daylight Time),2022-04-06 0:00:22,2022-04-06 23:59:31,14529007,5342.679156999999,1127174,0
,day,Tue Apr 05 2022 03:00:00 GMT+0300 (Israel Daylight Time),2022-04-05 0:00:09,2022-04-05 23:59:55,14522571,10362.83724200001,1087129,0
,day,Mon Apr 04 2022 03:00:00 GMT+0300 (Israel Daylight Time),2022-04-04 0:00:00,2022-04-04 23:59:29,14516248,5760.786404999996,1105170,0
,day,Sun Apr 03 2022 03:00:00 GMT+0300 (Israel Daylight Time),2022-04-03 0:00:06,2022-04-03 23:59:58,14509822,4878.112337000001,1060779,0
,day,Sat Apr 02 2022 03:00:00 GMT+0300 (Israel Daylight Time),2022-04-02 0:00:08,2022-04-02 23:59:59,14503465,4846.627952000017,1094668,0
,day,Fri Apr 01 2022 03:00:00 GMT+0300 (Israel Daylight Time),2022-04-01 0:00:21,2022-04-01 23:59:34,14497034,5976.149232999982,1159189,0
,day,Thu Mar 31 2022 03:00:00 GMT+0300 (Israel Daylight Time),2022-03-31 0:00:03,2022-03-31 23:59:56,14490620,4675.494109000011,1167121,0
,day,Wed Mar 30 2022 03:00:00 GMT+0300 (Israel Daylight Time),2022-03-30 0:00:24,2022-03-30 23:59:33,14484226,4742.088099000013,1152200,0
,day,Tue Mar 29 2022 03:00:00 GMT+0300 (Israel Daylight Time),2022-03-29 0:00:02,2022-03-29 23:59:41,14477774,4154.4432,1199899,0
,day,Mon Mar 28 2022 03:00:00 GMT+0300 (Israel Daylight Time),2022-03-28 0:01:09,2022-03-28 23:59:56,14471311,7143.552559999989,1218023,0
,day,Sun Mar 27 2022 03:00:00 GMT+0300 (Israel Daylight Time),2022-03-27 0:00:05,2022-03-27 23:59:41,14464916,4006.4721339999965,1122586,0
,day,Sat Mar 26 2022 03:00:00 GMT+0300 (Israel Daylight Time),2022-03-26 0:00:15,2022-03-26 23:59:53,14458509,2866.009195999999,1123878,0
,day,Fri Mar 25 2022 03:00:00 GMT+0300 (Israel Daylight Time),2022-03-25 0:00:00,2022-03-25 23:59:36,14452085,4229.677512000001,1146792,0
,day,Thu Mar 24 2022 02:00:00 GMT+0200 (Israel Standard Time),2022-03-24 0:00:36,2022-03-24 23:59:53,14445661,4522.030797000011,1151969,0
,day,Wed Mar 23 2022 02:00:00 GMT+0200 (Israel Standard Time),2022-03-23 0:00:07,2022-03-23 23:59:46,14439221,3432.2189279999866,1164437,0
,day,Tue Mar 22 2022 02:00:00 GMT+0200 (Israel Standard Time),2022-03-22 0:00:02,2022-03-22 23:59:44,14432775,3667.034426999984,1220571,0
,day,Mon Mar 21 2022 02:00:00 GMT+0200 (Israel Standard Time),2022-03-21 0:00:00,2022-03-21 23:59:53,14426368,2926.7975580000016,1162829,0
,day,Sun Mar 20 2022 02:00:00 GMT+0200 (Israel Standard Time),2022-03-20 0:00:11,2022-03-20 23:59:50,14419942,2246.178022999995,1119066,0
,day,Sat Mar 19 2022 02:00:00 GMT+0200 (Israel Standard Time),2022-03-19 0:00:09,2022-03-19 23:59:54,14413493,2698.519038000003,1127607,0
,day,Fri Mar 18 2022 02:00:00 GMT+0200 (Israel Standard Time),2022-03-18 0:00:08,2022-03-18 23:59:47,14407075,4973.724263000003,1265944,0
,day,Thu Mar 17 2022 02:00:00 GMT+0200 (Israel Standard Time),2022-03-17 0:00:07,2022-03-17 23:59:34,14400649,5581.944305000006,1174532,0
,day,Wed Mar 16 2022 02:00:00 GMT+0200 (Israel Standard Time),2022-03-16 0:00:05,2022-03-16 23:59:38,14394258,3630.232407999998,1235731,0
,day,Tue Mar 15 2022 02:00:00 GMT+0200 (Israel Standard Time),2022-03-15 0:00:03,2022-03-15 23:59:59,14387853,3296.425022000015,1190207,0
,day,Mon Mar 14 2022 02:00:00 GMT+0200 (Israel Standard Time),2022-03-14 0:00:04,2022-03-14 23:59:56,14381395,2853.137770000007,1097913,0
,day,Sun Mar 13 2022 02:00:00 GMT+0200 (Israel Standard Time),2022-03-13 0:00:01,2022-03-13 23:59:58,14375068,2432.973707999999,1041827,0
,day,Sat Mar 12 2022 02:00:00 GMT+0200 (Israel Standard Time),2022-03-12 0:00:05,2022-03-12 23:59:58,14368559,2086.610497999998,1120627,0
,day,Fri Mar 11 2022 02:00:00 GMT+0200 (Israel Standard Time),2022-03-11 0:00:09,2022-03-11 23:59:57,14362228,2682.2512399999882,1119334,0
,day,Thu Mar 10 2022 02:00:00 GMT+0200 (Israel Standard Time),2022-03-10 0:00:17,2022-03-10 23:59:54,14355748,2899.606348999993,1229591,0
,day,Wed Mar 09 2022 02:00:00 GMT+0200 (Israel Standard Time),2022-03-09 0:00:04,2022-03-09 23:59:44,14349240,3402.673884000007,1178322,0
,day,Tue Mar 08 2022 02:00:00 GMT+0200 (Israel Standard Time),2022-03-08 0:00:01,2022-03-08 23:59:25,14342848,3361.5191989999958,1195626,0
,day,Mon Mar 07 2022 02:00:00 GMT+0200 (Israel Standard Time),2022-03-07 0:00:15,2022-03-07 23:59:59,14336402,3556.506546999997,1174568,0
,day,Sun Mar 06 2022 02:00:00 GMT+0200 (Israel Standard Time),2022-03-06 0:00:17,2022-03-06 23:59:59,14329981,4336.564104000013,1123218,0
,day,Sat Mar 05 2022 02:00:00 GMT+0200 (Israel Standard Time),2022-03-05 0:00:30,2022-03-05 23:59:52,14323605,3179.076167000006,1077981,0
,day,Fri Mar 04 2022 02:00:00 GMT+0200 (Israel Standard Time),2022-03-04 0:00:20,2022-03-04 23:59:53,14317109,4322.76797499999,1167450,0
,day,Thu Mar 03 2022 02:00:00 GMT+0200 (Israel Standard Time),2022-03-03 0:00:02,2022-03-03 23:59:27,14310658,4429.670210000019,1167187,0
,day,Wed Mar 02 2022 02:00:00 GMT+0200 (Israel Standard Time),2022-03-02 0:00:00,2022-03-02 23:59:52,14304254,4913.753326999999,1191136,0
,day,Tue Mar 01 2022 02:00:00 GMT+0200 (Israel Standard Time),2022-03-01 0:00:18,2022-03-01 23:59:40,14297759,5374.649435000015,1161564,0
,day,Mon Feb 28 2022 02:00:00 GMT+0200 (Israel Standard Time),2022-02-28 0:00:00,2022-02-28 23:59:58,14291335,6554.419660999997,1108112,0
,day,Sun Feb 27 2022 02:00:00 GMT+0200 (Israel Standard Time),2022-02-27 0:00:02,2022-02-27 23:59:40,14284847,3919.1576929999987,1125065,0
,day,Sat Feb 26 2022 02:00:00 GMT+0200 (Israel Standard Time),2022-02-26 0:00:28,2022-02-26 23:59:49,14278387,4138.327187999991,1167802,0
,day,Fri Feb 25 2022 02:00:00 GMT+0200 (Israel Standard Time),2022-02-25 0:00:06,2022-02-25 23:59:57,14271957,5266.998128999997,1137898,0
,day,Thu Feb 24 2022 02:00:00 GMT+0200 (Israel Standard Time),2022-02-24 0:00:01,2022-02-24 23:59:52,14265472,7981.6286009999985,1181182,0
,day,Wed Feb 23 2022 02:00:00 GMT+0200 (Israel Standard Time),2022-02-23 0:00:27,2022-02-23 23:59:57,14258985,7467.836574999964,1147385,0
,day,Tue Feb 22 2022 02:00:00 GMT+0200 (Israel Standard Time),2022-02-22 0:00:01,2022-02-22 23:59:41,14252522,7879.2476529999985,1129213,0
,day,Mon Feb 21 2022 02:00:00 GMT+0200 (Israel Standard Time),2022-02-21 0:00:06,2022-02-21 23:59:56,14246088,8302.108700999985,1134349,0
,day,Sun Feb 20 2022 02:00:00 GMT+0200 (Israel Standard Time),2022-02-20 0:00:15,2022-02-20 23:59:44,14239570,5994.723356000032,1343869,0
,day,Sat Feb 19 2022 02:00:00 GMT+0200 (Israel Standard Time),2022-02-19 0:00:02,2022-02-19 23:59:57,14233163,5908.181561999992,1150162,0
,day,Fri Feb 18 2022 02:00:00 GMT+0200 (Israel Standard Time),2022-02-18 0:00:00,2022-02-18 23:59:54,14226745,8859.761466999951,1252453,0
,day,Thu Feb 17 2022 02:00:00 GMT+0200 (Israel Standard Time),2022-02-17 0:00:02,2022-02-17 23:59:34,14220269,6829.781182000018,1141997,0
,day,Wed Feb 16 2022 02:00:00 GMT+0200 (Israel Standard Time),2022-02-16 0:00:06,2022-02-16 23:59:51,14213859,7079.31891899999,1194693,0
,day,Tue Feb 15 2022 02:00:00 GMT+0200 (Israel Standard Time),2022-02-15 0:00:33,2022-02-15 23:59:49,14207339,5931.128063999994,1192633,0
,day,Mon Feb 14 2022 02:00:00 GMT+0200 (Israel Standard Time),2022-02-14 0:00:11,2022-02-14 23:59:27,14200888,5423.285848000007,1147466,0
,day,Sun Feb 13 2022 02:00:00 GMT+0200 (Israel Standard Time),2022-02-13 0:00:49,2022-02-13 23:59:45,14194418,5022.334039000004,1115294,0
,day,Sat Feb 12 2022 02:00:00 GMT+0200 (Israel Standard Time),2022-02-12 0:00:06,2022-02-12 23:59:57,14187947,5916.473228000016,1114648,0
,day,Fri Feb 11 2022 02:00:00 GMT+0200 (Israel Standard Time),2022-02-11 0:00:06,2022-02-11 23:59:15,14181427,6688.48827699999,1183966,0
,day,Thu Feb 10 2022 02:00:00 GMT+0200 (Israel Standard Time),2022-02-10 0:00:03,2022-02-10 23:59:59,14174989,8280.334507000016,1205676,0
,day,Wed Feb 09 2022 02:00:00 GMT+0200 (Israel Standard Time),2022-02-09 0:00:10,2022-02-09 23:59:42,14168512,8427.984283,1205889,0
,day,Tue Feb 08 2022 02:00:00 GMT+0200 (Israel Standard Time),2022-02-08 0:00:30,2022-02-08 23:58:55,14162082,8078.568226000004,1180420,0
,day,Mon Feb 07 2022 02:00:00 GMT+0200 (Israel Standard Time),2022-02-07 0:00:02,2022-02-07 23:59:53,14155621,10403.83715299996,1163034,0
,day,Sun Feb 06 2022 02:00:00 GMT+0200 (Israel Standard Time),2022-02-06 0:00:08,2022-02-06 23:59:59,14149082,6742.555942999967,1173290,0
,day,Sat Feb 05 2022 02:00:00 GMT+0200 (Israel Standard Time),2022-02-05 0:00:01,2022-02-05 23:59:55,14142695,6955.334512000018,1235023,0
,day,Fri Feb 04 2022 02:00:00 GMT+0200 (Israel Standard Time),2022-02-04 0:01:08,2022-02-04 23:59:55,14136139,9791.559800000032,1168720,0
,day,Thu Feb 03 2022 02:00:00 GMT+0200 (Israel Standard Time),2022-02-03 0:00:00,2022-02-03 23:59:59,14129716,10927.941538999978,1111215,0
,day,Wed Feb 02 2022 02:00:00 GMT+0200 (Israel Standard Time),2022-02-02 0:00:06,2022-02-02 23:59:33,14123262,13398.036100000023,1152665,0
,day,Tue Feb 01 2022 02:00:00 GMT+0200 (Israel Standard Time),2022-02-01 0:00:00,2022-02-01 23:59:57,14116761,13858.540589999962,1173199,0
,day,Mon Jan 31 2022 02:00:00 GMT+0200 (Israel Standard Time),2022-01-31 0:00:00,2022-01-31 23:59:27,14110299,10897.474489999995,1177345,0
,day,Sun Jan 30 2022 02:00:00 GMT+0200 (Israel Standard Time),2022-01-30 0:00:03,2022-01-30 23:59:57,14103760,10187.75069100002,1183850,0
,day,Sat Jan 29 2022 02:00:00 GMT+0200 (Israel Standard Time),2022-01-29 0:00:04,2022-01-29 23:59:07,14097299,10375.400880999981,1147157,0
,day,Fri Jan 28 2022 02:00:00 GMT+0200 (Israel Standard Time),2022-01-28 0:00:17,2022-01-28 23:59:48,14090827,12665.945755000024,1137559,0
,day,Thu Jan 27 2022 02:00:00 GMT+0200 (Israel Standard Time),2022-01-27 0:00:23,2022-01-27 23:59:47,14084333,14109.295089999981,1133331,0
,day,Wed Jan 26 2022 02:00:00 GMT+0200 (Israel Standard Time),2022-01-26 0:00:11,2022-01-26 23:59:21,14077906,12756.280565999987,1146116,0
,day,Tue Jan 25 2022 02:00:00 GMT+0200 (Israel Standard Time),2022-01-25 0:00:10,2022-01-25 23:59:46,14071446,12401.796181999993,1177640,0
,day,Mon Jan 24 2022 02:00:00 GMT+0200 (Israel Standard Time),2022-01-24 0:00:33,2022-01-24 23:58:13,14064997,12398.642249,1147109,0
,day,Sun Jan 23 2022 02:00:00 GMT+0200 (Israel Standard Time),2022-01-23 0:00:27,2022-01-23 23:59:59,14058541,11336.733240999954,1077884,0
,day,Sat Jan 22 2022 02:00:00 GMT+0200 (Israel Standard Time),2022-01-22 0:00:00,2022-01-22 23:59:26,14051985,14734.765489999989,1204920,0
,day,Fri Jan 21 2022 02:00:00 GMT+0200 (Israel Standard Time),2022-01-21 0:00:02,2022-01-21 23:59:59,14045592,16470.442962999994,1189898,0
,day,Thu Jan 20 2022 02:00:00 GMT+0200 (Israel Standard Time),2022-01-20 0:00:00,2022-01-20 23:59:54,14039103,12870.170066,1190018,0
,day,Wed Jan 19 2022 02:00:00 GMT+0200 (Israel Standard Time),2022-01-19 0:00:04,2022-01-19 23:59:34,14032630,11284.315669000009,1223143,0
,day,Tue Jan 18 2022 02:00:00 GMT+0200 (Israel Standard Time),2022-01-18 0:00:20,2022-01-18 23:59:45,14026168,10865.956368999947,1169526,0
,day,Mon Jan 17 2022 02:00:00 GMT+0200 (Israel Standard Time),2022-01-17 0:00:29,2022-01-17 23:59:57,14019700,12399.692946999947,1198372,0
,day,Sun Jan 16 2022 02:00:00 GMT+0200 (Israel Standard Time),2022-01-16 0:00:17,2022-01-16 23:59:44,14013196,12157.035742999951,1162954,0
,day,Sat Jan 15 2022 02:00:00 GMT+0200 (Israel Standard Time),2022-01-15 0:00:01,2022-01-15 23:59:56,14006710,12022.975571000008,1174849,0
,day,Fri Jan 14 2022 02:00:00 GMT+0200 (Israel Standard Time),2022-01-14 0:00:10,2022-01-14 23:59:53,14000271,17198.02463900005,1218436,0
,day,Thu Jan 13 2022 02:00:00 GMT+0200 (Israel Standard Time),2022-01-13 0:00:32,2022-01-13 23:59:54,13993833,15304.920479000024,1282921,0
,day,Wed Jan 12 2022 02:00:00 GMT+0200 (Israel Standard Time),2022-01-12 0:00:06,2022-01-12 23:59:39,13987376,16935.590503999996,1283346,0
,day,Tue Jan 11 2022 02:00:00 GMT+0200 (Israel Standard Time),2022-01-11 0:00:12,2022-01-11 23:59:58,13980849,17058.46669100003,1277649,0
,day,Mon Jan 10 2022 02:00:00 GMT+0200 (Israel Standard Time),2022-01-10 0:00:02,2022-01-10 23:59:58,13974427,19420.409847999974,1232965,0
,day,Sun Jan 09 2022 02:00:00 GMT+0200 (Israel Standard Time),2022-01-09 0:00:09,2022-01-09 23:59:59,13967922,14077.00772500004,1108184,0
,day,Sat Jan 08 2022 02:00:00 GMT+0200 (Israel Standard Time),2022-01-08 0:00:12,2022-01-08 23:59:27,13961397,10776.103815000002,1183873,0
,day,Fri Jan 07 2022 02:00:00 GMT+0200 (Israel Standard Time),2022-01-07 0:00:11,2022-01-07 23:59:41,13954974,13469.015678000018,1188490,0
,day,Thu Jan 06 2022 02:00:00 GMT+0200 (Israel Standard Time),2022-01-06 0:00:02,2022-01-06 23:59:50,13948582,12224.432393,1212100,0
,day,Wed Jan 05 2022 02:00:00 GMT+0200 (Israel Standard Time),2022-01-05 0:00:56,2022-01-05 23:59:53,13942122,13190.698895000034,1249628,0
,day,Tue Jan 04 2022 02:00:00 GMT+0200 (Israel Standard Time),2022-01-04 0:00:18,2022-01-04 23:59:57,13935628,11997.541864999941,1221316,0
,day,Mon Jan 03 2022 02:00:00 GMT+0200 (Israel Standard Time),2022-01-03 0:00:08,2022-01-03 23:59:39,13929167,9638.863320999959,1209173,0
,day,Sun Jan 02 2022 02:00:00 GMT+0200 (Israel Standard Time),2022-01-02 0:00:27,2022-01-02 23:59:50,13922672,9389.075925000017,1158900,0
,day,Sat Jan 01 2022 02:00:00 GMT+0200 (Israel Standard Time),2022-01-01 0:00:03,2022-01-01 23:59:51,13916166,7426.473783999996,1180989,0
